"A 5.9 magnitude earthquake occurred 22.37mi NW of Ndoi Island, Fiji. Details: http://t.co/3RMTuB6GVG Map: http://t.co/vGccVHqbUM"
"A 5.4 magnitude earthquake occurred 88.23mi SSE of Sarangani, Philippines. Details: http://t.co/moLYPrXiad Map: http://t.co/fbuvRjB1tL"
"A 5.8 magnitude earthquake occurred 37.9mi ESE of Leof, Indonesia. Details: http://t.co/UFnc1auULP Map: http://t.co/Lylm7Lyo0c"
"A 5.0 magnitude earthquake occurred 111.85mi SE of Kirakira, Solomon Islands. Details: http://t.co/mmhQ6RTkdD Map: http://t.co/Rt2YnN8dM8"
"A 5.0 magnitude earthquake occurred 54.68mi SE of Molibagu, Indonesia. Details: http://t.co/1BhZx63iyI Map: http://t.co/gBOwnKfe8o"
A 5.0 magnitude earthquake occurred in Southern East Pacific Rise. Details: http://t.co/uPXdeQDIPQ Map: http://t.co/aiyDNE1BmH
"A 5.6 magnitude earthquake occurred 25.48mi NE of Wewak, Papua New Guinea. Details: http://t.co/0G2df2KfK3 Map: http://t.co/LTWx1wxB2g"
A 5.1 magnitude earthquake occurred in South of the Fiji Islands. Details: http://t.co/smonDynEjX Map: http://t.co/26jWwJjIrO
A 5.2 magnitude earthquake occurred in Alaska Peninsula. Details: http://t.co/sdtIXge6yg Map: http://t.co/BlaIpq34EX
"A 5.2 magnitude earthquake occurred 167.77mi NNE of Bamboo Flat, India. Details: http://t.co/ALYthyw01c Map: http://t.co/HLafLIBbZP"
"A 5.2 magnitude earthquake occurred 17.4mi N of Ranau, Malaysia. Details: http://t.co/im6cCCbiTb Map: http://t.co/LvIOpgbliP"
"A 5.1 magnitude earthquake occurred 83.26mi S of Kokopo, Papua New Guinea. Details: http://t.co/sVoSb82Uug Map: http://t.co/Drdb88u1IA"
"A 6.3 magnitude earthquake occurred 55.3mi ENE of Hihifo, Tonga. Details: http://t.co/TN7ozs3Aib Map: http://t.co/7slvEpUL1u"
"A 5.0 magnitude earthquake occurred 61.52mi NE of `Ohonua, Tonga. Details: http://t.co/B28xn4cSQt Map: http://t.co/ZDKldPRVdQ"
"A 5.0 magnitude earthquake occurred 19.88mi E of Santa Maria, Philippines. Details: http://t.co/vLNiYuIXK9 Map: http://t.co/LFVR6Wb1eJ"
"A 5.3 magnitude earthquake occurred 101.28mi ESE of Yigo Mayor's Office, Guam. Details: http://t.co/p1GkbIftsz Map: http://t.co/9thz6m9ykF"
"A 5.0 magnitude earthquake occurred 70.21mi SSE of Nishinoomote, Japan. Details: http://t.co/MtbgGC5Ffj Map: http://t.co/c4f23si07q"
"A 5.8 magnitude earthquake occurred 66.49mi E of Miyako, Japan. Details: http://t.co/kDqC9YRYTT Map: http://t.co/QuK6FkrVEY"
"A 5.7 magnitude earthquake occurred 73.32mi E of Miyako, Japan. Details: http://t.co/I9FAx7ZZLe Map: http://t.co/qmwNxzGBBq"
